Row ID,Order ID,Order Date,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit
12844,IN-2019-112844,15-03-2019,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,8107.15,1,0.0,426.87
12845,IN-2020-112845,22-05-2020,West,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,374.18,3,0.0,93.89
12846,IN-2022-112846,18-05-2022,West,Office Supplies,Fasteners,Off-Fa-10002,Oddy Paper Clips,124.77,3,0.0,18.89
12847,IN-2019-112847,24-02-2019,Central,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1275.35,1,0.0,147.48
12848,IN-2020-112848,18-11-2020,West,Technology,Phones,Tec-Ph-10002,Redmi Note 12,14200.81,1,0.0,2574.06
12849,IN-2022-112849,01-11-2022,Central,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,8793.61,2,0.0,712.86
12850,IN-2020-112850,22-03-2020,South,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,8939.79,1,0.0,656.59
12851,IN-2021-112851,28-04-2021,East,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,14808.55,2,0.1,1786.76
12852,IN-2021-112852,15-03-2021,Central,Office Supplies,Supplies,Off-Su-10004,Deluxe Ruler,525.09,5,0.1,150.34
12853,IN-2020-112853,25-01-2020,East,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,43090.34,5,0.0,7545.0
12854,IN-2019-112854,03-01-2019,Central,Office Supplies,Storage,Off-St-10001,Godrej Plastic Drawer,1313.96,2,0.1,150.55
12855,IN-2019-112855,16-04-2019,West,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,48.88,1,0.0,14.75
12856,IN-2019-112856,17-10-2019,Central,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,20163.01,2,0.1,2841.19
12857,IN-2021-112857,11-06-2021,West,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,134.12,2,0.3,-3.08
12858,IN-2021-112858,15-09-2021,West,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,783.65,1,0.0,242.88
12859,IN-2021-112859,05-03-2021,East,Office Supplies,Fasteners,Off-Fa-10002,Oddy Paper Clips,61.03,2,0.3,6.1
12860,IN-2021-112860,28-10-2021,West,Office Supplies,Binders,Off-Bi-10001,Solo Ring Binder,294.19,3,0.3,7.66
12861,IN-2021-112861,15-02-2021,East,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,776.36,1,0.0,146.2
12862,IN-2019-112862,12-12-2019,Central,Technology,Machines,Tec-Ma-10004,Barcode Scanner,12937.14,2,0.3,135.35
12863,IN-2020-112863,10-03-2020,West,Office Supplies,Supplies,Off-Su-10004,Deluxe Ruler,556.36,5,0.0,176.57
12864,IN-2022-112864,28-03-2022,West,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,173.93,2,0.0,53.14
12865,IN-2022-112865,21-06-2022,South,Office Supplies,Paper,Off-Pa-10002,JK Copier A4 Paper,479.65,2,0.0,163.83
12866,IN-2023-112866,25-06-2023,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,15372.28,2,0.0,1443.23
12867,IN-2023-112867,17-03-2023,South,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,28674.29,3,0.0,3221.15
12868,IN-2023-112868,02-11-2023,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,13929.88,2,0.0,1004.93
12869,IN-2022-112869,03-10-2022,South,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,32672.81,5,0.1,1052.18
12870,IN-2020-112870,06-07-2020,Central,Technology,Machines,Tec-Ma-10001,Lamination Machine,32106.33,4,0.0,6959.02
12871,IN-2019-112871,05-05-2019,South,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,82.0,2,0.0,14.36
12872,IN-2019-112872,04-12-2019,East,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,799.95,5,0.0,195.01
12873,IN-2019-112873,11-09-2019,South,Office Supplies,Paper,Off-Pa-10004,TNPL Copier Paper,262.33,1,0.0,77.73
12874,IN-2019-112874,25-01-2019,West,Technology,Phones,Tec-Ph-10004,Realme Narzo,44089.64,3,0.0,8297.88
12875,IN-2023-112875,19-05-2023,West,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,22859.23,3,0.0,3309.82
12876,IN-2021-112876,17-09-2021,Central,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,35195.83,3,0.0,4584.14
12877,IN-2023-112877,15-11-2023,Central,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1298.11,1,0.0,141.76
12878,IN-2023-112878,25-10-2023,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,6967.16,1,0.1,-21.44
12879,IN-2019-112879,08-02-2019,West,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,13719.89,3,0.0,1322.06
12880,IN-2021-112880,26-10-2021,East,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,2432.8,3,0.0,398.18
12881,IN-2020-112881,07-11-2020,East,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,24711.25,3,0.0,1795.2
12882,IN-2021-112882,08-11-2021,West,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,60460.44,5,0.0,11199.8
12883,IN-2023-112883,19-10-2023,South,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,37.71,1,0.0,13.04
12884,IN-2022-112884,01-09-2022,Central,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,16071.97,1,0.0,3524.56
12885,IN-2022-112885,16-05-2022,South,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,8381.95,1,0.0,709.11
12886,IN-2019-112886,13-10-2019,West,Technology,Phones,Tec-Ph-10001,OnePlus Nord,15758.65,1,0.0,3111.22
12887,IN-2023-112887,26-02-2023,West,Technology,Phones,Tec-Ph-10001,OnePlus Nord,14293.31,1,0.0,2695.59
12888,IN-2019-112888,17-08-2019,West,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,250.2,2,0.0,41.32
12889,IN-2021-112889,06-06-2021,East,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,44235.05,4,0.0,6728.18
12890,IN-2020-112890,06-09-2020,West,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,1446.31,2,0.0,162.48
12891,IN-2020-112891,27-02-2020,Central,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,435.69,5,0.1,100.69
12892,IN-2023-112892,28-01-2023,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,31124.38,4,0.0,3649.82
12893,IN-2023-112893,06-02-2023,South,Office Supplies,Envelopes,Off-En-10003,Oddy Window Envelope,251.09,3,0.0,47.83
12894,IN-2021-112894,26-07-2021,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,9441.37,2,0.0,691.14
12895,IN-2022-112895,10-04-2022,East,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,653.39,1,0.2,25.13
12896,IN-2019-112896,22-10-2019,South,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,807.13,1,0.0,159.76
12897,IN-2019-112897,27-01-2019,Central,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,741.85,1,0.0,122.79
12898,IN-2022-112898,06-04-2022,South,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,146.28,1,0.0,39.16
12899,IN-2020-112899,14-06-2020,West,Technology,Phones,Tec-Ph-10004,Realme Narzo,25207.05,2,0.1,3062.92
12900,IN-2020-112900,28-12-2020,South,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,9407.91,1,0.0,911.2
12901,IN-2019-112901,10-11-2019,South,Office Supplies,Paper,Off-Pa-10001,Century Star A4 Paper,1133.96,5,0.0,354.58
12902,IN-2022-112902,12-11-2022,Central,Technology,Machines,Tec-Ma-10004,Barcode Scanner,13737.69,2,0.2,606.24
12903,IN-2023-112903,10-11-2023,West,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,15718.19,1,0.0,3684.42
12904,IN-2022-112904,17-03-2022,West,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,2244.83,3,0.1,137.56
12905,IN-2022-112905,06-02-2022,Central,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,6291.37,10,0.2,684.92
12906,IN-2021-112906,06-05-2021,South,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,20815.04,3,0.1,2646.53
12907,IN-2019-112907,21-09-2019,West,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,5863.24,5,0.0,715.62
12908,IN-2022-112908,22-11-2022,East,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1224.34,1,0.0,103.96
12909,IN-2019-112909,13-10-2019,West,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,266.26,1,0.0,85.75
12910,IN-2019-112910,05-08-2019,Central,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,8560.16,1,0.0,703.68
12911,IN-2023-112911,10-11-2023,Central,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,2352.52,1,0.0,780.38
12912,IN-2023-112912,18-10-2023,South,Office Supplies,Fasteners,Off-Fa-10002,Oddy Paper Clips,37.16,1,0.0,7.53
12913,IN-2022-112913,11-11-2022,East,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,5527.32,1,0.2,-26.1
12914,IN-2023-112914,30-10-2023,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,5323.54,1,0.3,-550.56
12915,IN-2023-112915,13-01-2023,East,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,31859.99,2,0.0,3329.4
12916,IN-2020-112916,03-07-2020,East,Office Supplies,Supplies,Off-Su-10004,Deluxe Ruler,104.27,1,0.2,20.22
12917,IN-2020-112917,03-04-2020,South,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,12808.75,1,0.0,1342.81
12918,IN-2023-112918,07-02-2023,East,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,21758.51,5,0.0,1884.8
12919,IN-2020-112919,30-05-2020,South,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,712.39,1,0.1,56.58
12920,IN-2019-112920,09-09-2019,Central,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1309.44,1,0.0,78.89
12921,IN-2021-112921,22-01-2021,East,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,2507.04,2,0.0,150.77
12922,IN-2019-112922,29-11-2019,East,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,106.03,2,0.0,24.42
12923,IN-2020-112923,03-01-2020,West,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1102.65,1,0.0,71.04
12924,IN-2021-112924,30-10-2021,East,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,4423.99,4,0.1,154.26
12925,IN-2020-112925,13-09-2020,Central,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,6627.38,1,0.1,306.9
12926,IN-2019-112926,12-03-2019,West,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,1473.82,2,0.0,495.35
12927,IN-2019-112927,18-10-2019,Central,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,29525.9,3,0.0,2457.5
12928,IN-2023-112928,15-05-2023,Central,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,2662.22,3,0.3,-414.59
12929,IN-2020-112929,13-05-2020,South,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,4498.14,2,0.0,706.57
12930,IN-2020-112930,14-01-2020,East,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,15687.81,2,0.0,1287.12
12931,IN-2019-112931,13-04-2019,West,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,11059.13,3,0.1,754.19
12932,IN-2020-112932,22-04-2020,East,Office Supplies,Appliances,Off-Ap-10004,Philips Hair Dryer,4254.09,2,0.0,943.2
12933,IN-2021-112933,15-04-2021,Central,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,8192.3,2,0.1,70.29
12934,IN-2022-112934,26-02-2022,Central,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1094.94,1,0.0,74.75
12935,IN-2022-112935,19-10-2022,South,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,16727.28,3,0.5,-5217.21
12936,IN-2020-112936,06-08-2020,West,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,351.79,4,0.2,44.46
12937,IN-2022-112937,15-11-2022,South,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,34614.0,3,0.0,6012.0
12938,IN-2020-112938,23-10-2020,West,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,51152.29,4,0.0,5723.04
12939,IN-2022-112939,11-10-2022,Central,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,30510.11,4,0.0,3336.48
12940,IN-2021-112940,09-07-2021,Central,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,391.54,5,0.0,72.78
12941,IN-2020-112941,26-01-2020,East,Office Supplies,Storage,Off-St-10001,Godrej Plastic Drawer,2011.07,3,0.2,398.64
12942,IN-2021-112942,26-02-2021,West,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,11136.45,1,0.0,1738.62
12943,IN-2022-112943,27-10-2022,South,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,213.13,4,0.0,63.19
12944,IN-2021-112944,27-05-2021,Central,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,131.16,5,0.3,-6.61
12945,IN-2020-112945,13-07-2020,Central,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,47866.65,5,0.0,4015.7
12946,IN-2019-112946,27-09-2019,East,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,8398.02,2,0.1,99.85
12947,IN-2019-112947,06-03-2019,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,15681.94,2,0.0,960.79
12948,IN-2021-112948,10-07-2021,Central,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,34103.18,3,0.0,5778.98
12949,IN-2020-112949,14-01-2020,East,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,8654.11,1,0.0,562.97
12950,IN-2021-112950,13-01-2021,South,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,14482.96,2,0.2,313.55
12951,IN-2023-112951,23-06-2023,East,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,120561.8,10,0.0,14994.78
12952,IN-2022-112952,06-09-2022,East,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,27613.18,3,0.0,3919.05
12953,IN-2021-112953,10-09-2021,East,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,171.24,4,0.5,-28.44
12954,IN-2021-112954,10-10-2021,South,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,10439.01,1,0.1,1534.12
12955,IN-2023-112955,08-12-2023,South,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,4083.55,1,0.0,430.6
12956,IN-2021-112956,03-09-2021,West,Technology,Machines,Tec-Ma-10004,Barcode Scanner,6917.82,1,0.1,800.03
12957,IN-2019-112957,28-10-2019,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,14822.39,2,0.0,2125.35
12958,IN-2023-112958,28-07-2023,East,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1205.68,1,0.0,66.27
12959,IN-2019-112959,04-08-2019,Central,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,81.4,2,0.0,20.07
12960,IN-2022-112960,04-12-2022,West,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1625.91,2,0.0,357.95
12961,IN-2023-112961,06-03-2023,West,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,16348.33,2,0.0,2297.5
12962,IN-2020-112962,13-10-2020,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,8310.71,1,0.0,425.72
12963,IN-2020-112963,15-05-2020,Central,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,12608.46,1,0.0,1840.29
12964,IN-2020-112964,20-09-2020,West,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,22117.59,2,0.0,4979.41
12965,IN-2021-112965,03-06-2021,East,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,29505.86,3,0.0,1974.6
12966,IN-2019-112966,15-05-2019,South,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,6894.99,2,0.2,-135.21
12967,IN-2021-112967,06-02-2021,South,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,54422.85,4,0.0,9309.5
12968,IN-2021-112968,10-02-2021,South,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,83.12,2,0.1,20.05
12969,IN-2019-112969,25-06-2019,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,98393.66,10,0.0,11687.55
12970,IN-2022-112970,30-04-2022,South,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,744.86,1,0.0,148.75
12971,IN-2019-112971,18-03-2019,Central,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,37245.32,3,0.0,7701.16
12972,IN-2021-112972,20-12-2021,Central,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1134.12,1,0.0,143.53
12973,IN-2021-112973,16-02-2021,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,7580.33,1,0.0,612.0
12974,IN-2019-112974,07-11-2019,Central,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,2385.06,2,0.0,175.08
12975,IN-2020-112975,09-08-2020,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,12836.31,2,0.1,590.66
12976,IN-2021-112976,15-05-2021,West,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,4626.61,4,0.0,333.93
12977,IN-2019-112977,12-09-2019,West,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1171.3,1,0.1,46.73
12978,IN-2019-112978,16-02-2019,West,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,80.89,1,0.0,17.36
12979,IN-2023-112979,20-09-2023,Central,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,17320.58,2,0.1,1435.05
12980,IN-2023-112980,08-12-2023,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,33837.66,4,0.1,847.08
12981,IN-2022-112981,07-12-2022,West,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1012.67,1,0.2,-50.94
12982,IN-2020-112982,03-11-2020,South,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,23581.75,2,0.0,5755.13
12983,IN-2020-112983,03-03-2020,West,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,10252.63,1,0.2,81.14
12984,IN-2019-112984,02-02-2019,South,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,25958.21,2,0.0,5428.01
12985,IN-2022-112985,10-02-2022,Central,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,2354.86,3,0.1,244.72
12986,IN-2021-112986,16-02-2021,Central,Office Supplies,Labels,Off-La-10004,Kangaroo Sticker Labels,49.16,1,0.1,6.88
12987,IN-2022-112987,29-07-2022,Central,Office Supplies,Appliances,Off-Ap-10004,Philips Hair Dryer,3937.58,2,0.1,473.46
12988,IN-2022-112988,25-08-2022,West,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,863.59,1,0.0,119.46
12989,IN-2021-112989,23-09-2021,East,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,14913.71,2,0.0,1306.15
12990,IN-2021-112990,22-06-2021,South,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,40163.4,5,0.0,4199.28
12991,IN-2021-112991,07-08-2021,West,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1376.27,2,0.1,225.0
12992,IN-2021-112992,12-11-2021,South,Technology,Machines,Tec-Ma-10004,Barcode Scanner,41670.23,5,0.0,6256.15
12993,IN-2019-112993,06-04-2019,West,Technology,Phones,Tec-Ph-10002,Redmi Note 12,16471.84,1,0.0,2780.47
12994,IN-2021-112994,13-08-2021,South,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,181.97,2,0.0,32.85
12995,IN-2019-112995,26-09-2019,South,Technology,Machines,Tec-Ma-10004,Barcode Scanner,21157.17,3,0.1,2836.98
12996,IN-2022-112996,28-04-2022,South,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,2245.74,2,0.0,148.83
12997,IN-2023-112997,24-06-2023,South,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,8230.97,2,0.0,440.02
12998,IN-2023-112998,10-12-2023,South,Office Supplies,Paper,Off-Pa-10001,Century Star A4 Paper,219.5,1,0.2,26.99
12999,IN-2021-112999,30-04-2021,West,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7534.84,1,0.0,548.64
13000,IN-2020-113000,13-09-2020,West,Office Supplies,Envelopes,Off-En-10003,Oddy Window Envelope,170.06,2,0.0,32.83
13001,IN-2023-113001,04-06-2023,Central,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,175.59,2,0.0,28.69
13002,IN-2020-113002,27-02-2020,East,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,444.38,2,0.1,79.56
13003,IN-2021-113003,24-02-2021,West,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,8363.3,1,0.0,566.38
13004,IN-2020-113004,21-06-2020,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,9690.91,3,0.3,-746.17
13005,IN-2023-113005,16-11-2023,South,Technology,Machines,Tec-Ma-10001,Lamination Machine,16070.72,2,0.0,1940.25
13006,IN-2020-113006,06-02-2020,East,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,3387.95,3,0.0,261.73
13007,IN-2022-113007,23-07-2022,Central,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,1279.88,1,0.0,120.52
13008,IN-2023-113008,16-09-2023,Central,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,12580.7,1,0.0,1668.66
13009,IN-2020-113009,03-10-2020,West,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,15898.77,2,0.0,3130.85
13010,IN-2022-113010,29-04-2022,Central,Technology,Machines,Tec-Ma-10001,Lamination Machine,8113.69,1,0.1,430.09
13011,IN-2022-113011,04-04-2022,East,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,4933.2,1,0.3,-554.71
13012,IN-2023-113012,05-03-2023,South,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,231.27,2,0.0,38.81
13013,IN-2023-113013,01-03-2023,Central,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,41182.9,4,0.2,4842.38
13014,IN-2019-113014,31-12-2019,West,Office Supplies,Storage,Off-St-10003,Supreme Storage Box,1717.88,2,0.0,483.9
13015,IN-2021-113015,12-04-2021,South,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,93.54,1,0.0,15.42
13016,IN-2023-113016,26-06-2023,West,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,2591.28,2,0.0,150.72
13017,IN-2023-113017,09-06-2023,West,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4118.89,1,0.0,323.91
13018,IN-2019-113018,22-11-2019,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,9447.2,1,0.0,803.04
13019,IN-2020-113019,27-08-2020,West,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,8708.61,1,0.2,427.45
13020,IN-2021-113020,20-09-2021,East,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,8180.28,2,0.0,864.4
13021,IN-2023-113021,07-12-2023,South,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,840.73,1,0.0,160.38
13022,IN-2020-113022,26-07-2020,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,8431.95,1,0.0,441.94
13023,IN-2022-113023,03-02-2022,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,18515.33,2,0.0,1100.36
13024,IN-2019-113024,26-03-2019,South,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,15438.48,4,0.1,201.13
13025,IN-2021-113025,14-06-2021,West,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,17880.62,5,0.2,-290.85
13026,IN-2022-113026,16-02-2022,Central,Office Supplies,Storage,Off-St-10003,Supreme Storage Box,845.55,1,0.0,157.84
13027,IN-2019-113027,20-12-2019,East,Technology,Phones,Tec-Ph-10002,Redmi Note 12,15952.26,1,0.0,2266.56
13028,IN-2020-113028,18-08-2020,East,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,37.95,1,0.2,7.74
13029,IN-2021-113029,29-03-2021,South,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,125.77,1,0.0,21.74
13030,IN-2023-113030,23-06-2023,West,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,14390.8,2,0.1,938.9
13031,IN-2019-113031,28-06-2019,East,Office Supplies,Paper,Off-Pa-10002,JK Copier A4 Paper,530.97,2,0.0,94.55
13032,IN-2021-113032,06-06-2021,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,7074.9,1,0.2,-251.69
13033,IN-2020-113033,04-09-2020,West,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,32.65,1,0.3,-1.37
13034,IN-2021-113034,10-12-2021,West,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1210.77,1,0.0,161.39
13035,IN-2022-113035,06-01-2022,South,Technology,Phones,Tec-Ph-10001,OnePlus Nord,46922.33,3,0.0,8988.0
13036,IN-2021-113036,06-02-2021,East,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,12293.86,3,0.0,1034.96
13037,IN-2019-113037,05-07-2019,West,Technology,Phones,Tec-Ph-10002,Redmi Note 12,40541.21,3,0.0,9655.14
